Company_Name_cl,Reg_no_cl,License_type_cl,Award_date_cl,Expiry_date_cl,Group_cl,Block_cl,Commodity_cl,Area_acre_cl,Location_state_cl
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,234,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,235,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,237,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,238,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,239,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2011-5-10,2014-5-9,Maw Maung,212,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2008-7-2,2013-7-1,Whay Khar (Mhaw Thit Kone),352,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2009-12-17,2014-12-16,Maw La Kin,84,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2009-12-17,2014-12-16,Maw La Kin,86,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2009-12-17,2014-12-16,Maw La Kin,90,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-1-19,2015-1-18,Maw La Kin,85,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-1-19,2015-1-18,Maw La Kin,87,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-1-19,2015-1-18,Maw La Kin,91,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-1-24,2013-1-23,Nant Mhaw,128,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2007-11-30,2012-11-19,Nant Mhaw,232,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-1-15,2013-1-14,Nant Mhaw,123,Jade,1,Kachin State
